Customer ID,City,Population
3336-JORSO,Hayward,11147
7764-BDPEE,Hayward,11147
2819-GWENI,Hayward,11147
8035-PWSEV,Hayward,11147
6861-XWTWQ,Napa,26894
7044-YAACC,Napa,26894
2931-FSOHN,Napa,26894
6461-PPAXN,Napa,26894
4283-FUTGF,El Sobrante,25399
9708-HPXWZ,El Sobrante,25399
8146-QQKZH,El Sobrante,25399
1472-TNCWL,El Sobrante,25399
2397-BRLOM,San Rafael,40239
5792-JALQC,San Rafael,40239
9661-ACXBS,San Rafael,40239
4869-EPIUS,San Rafael,40239
8510-AWCXC,Novato,16429
2675-OTVVJ,Novato,16429
6941-PMGEP,Novato,16429
5685-IIXLY,Novato,16429
8225-BTJAU,Stinson Beach,781
8883-GRDWQ,Stinson Beach,781
7632-YUTXB,Stinson Beach,781
2887-JPYLU,Stinson Beach,781
1724-BQUHA,Los Gatos,24443
2057-ZBLPD,Los Gatos,24443
4546-FOKWR,Los Gatos,24443
4487-ZYJZK,Los Gatos,24443
4826-XTSOH,Moss Landing,899
8659-IOOPU,Moss Landing,899
7663-YJHSN,Moss Landing,899
7634-HLQJR,Moss Landing,899
2408-WITXK,San Jose,18197
1792-UXAFY,San Jose,18197
3391-JSQEW,San Jose,18197
4458-KVRBJ,San Jose,18197
2634-HCZGT,San Jose,27023
0074-HDKDG,San Jose,27023
5278-PNYOX,San Jose,27023
9881-VCZEP,San Jose,27023
7503-QQRVF,San Jose,60620
5449-FIBXJ,San Jose,60620
9526-BIHHD,San Jose,60620
8791-GFXLZ,San Jose,60620
0709-TVGUR,Stockton,49965
2446-ZKVAF,Stockton,49965
7821-DPRQE,Stockton,49965
7711-GQBZC,Stockton,49965
3001-CBHLQ,Angels Camp,4264
5493-SDRDQ,Angels Camp,4264
8807-ARQET,Angels Camp,4264
8410-BGQXN,Angels Camp,4264
4102-OQUPX,Sheep Ranch,88
1282-IHQAC,Sheep Ranch,88
2665-NPTGL,Sheep Ranch,88
0871-URUWO,Sheep Ranch,88
3999-QGRJH,Ballico,809
2933-XEUJM,Ballico,809
8644-XYTSV,Ballico,809
9638-JIQYA,Ballico,809
2454-RPBRZ,Catheys Valley,986
5461-QKNTN,Catheys Valley,986
3873-WOSBC,Catheys Valley,986
3726-TBHQT,Catheys Valley,986
2265-CYWIV,Hickman,1055
1579-KLYDT,Hickman,1055
9489-JMTTN,Hickman,1055
8990-YOZLV,Hickman,1055
4550-VBOFE,Soulsbyville,1519
4910-AQFFX,Soulsbyville,1519
8496-DMZUK,Soulsbyville,1519
6981-TDRFT,Soulsbyville,1519
0679-IDSTG,Branscomb,176
7321-PKUYW,Branscomb,176
1385-TQOZW,Branscomb,176
3058-WQDRE,Branscomb,176
8802-UNOJF,Philo,1113
8800-ZKRFW,Philo,1113
8003-EWNDZ,Philo,1113
3544-FBCAS,Philo,1113
6313-GIDIT,Point Arena,1352
5331-RGMTT,Point Arena,1352
2616-FLVQC,Point Arena,1352
1897-RCFUM,Point Arena,1352
2845-AFFTX,Westport,309
6729-GDNGC,Westport,309
1741-WTPON,Westport,309
9074-KGVOX,Westport,309
2815-CPTUL,Gasquet,532
1907-YLNYW,Gasquet,532
8705-DWKTI,Gasquet,532
4685-ERGHK,Gasquet,532
1891-FZYSA,Piercy,200
7872-RDDLZ,Piercy,200
2293-IJWPS,Piercy,200
5172-RKOCB,Piercy,200
9685-WKZGT,Carmichael,58830
9415-DPEWS,Carmichael,58830
8455-HIRAQ,Carmichael,58830
5872-OEQNH,Carmichael,58830
6022-UGGSO,Citrus Heights,43718
3162-KKZXO,Citrus Heights,43718
5624-RYAMH,Citrus Heights,43718
6616-AALSR,Citrus Heights,43718
3923-CSIHK,Herald,1745
0562-KBDVM,Herald,1745
9360-OMDZZ,Herald,1745
7798-JVXYM,Herald,1745
3677-IYRBF,Newcastle,6096
9885-AIBVB,Newcastle,6096
9509-MPYOD,Newcastle,6096
7718-RXDGG,Newcastle,6096
8118-LSUEL,Roseville,30614
8884-ADFVN,Roseville,30614
5977-CKHON,Roseville,30614
7544-ZVIKX,Roseville,30614
5277-ZLOOR,Applegate,1526
8752-GHJFU,Applegate,1526
7813-ZGGAW,Applegate,1526
8608-OZTLB,Applegate,1526
4248-HCETZ,Sacramento,16599
8445-DNBAE,Sacramento,16599
0373-AIVNJ,Sacramento,16599
8510-TMWYB,Sacramento,16599
9174-FKWZE,Sacramento,15975
6890-PFRQX,Sacramento,15975
8849-AYPTR,Sacramento,15975
6728-CZFEI,Sacramento,15975
5307-DZCVC,Sacramento,854
1678-FYZOW,Sacramento,854
8970-ANWXO,Sacramento,854
0480-KYJVA,Sacramento,854
8679-JOEVF,Sacramento,34894
5394-SVGJV,Sacramento,34894
8627-EHGIP,Sacramento,34894
9746-YKGXB,Sacramento,34894
4803-AXVYP,Butte City,303
0743-HNPFG,Butte City,303
5542-DHSXL,Butte City,303
9137-UIYPG,Butte City,303
5649-ANRML,Clipper Mills,282
6543-JXSOO,Clipper Mills,282
2284-VFLKH,Clipper Mills,282
5339-PXDVH,Clipper Mills,282
7395-IGJOS,Quincy,6189
9560-ARGQJ,Quincy,6189
4351-QLCSU,Quincy,6189
9327-QSDED,Quincy,6189
7890-VYYWG,Sutter,3193
7107-UBYKY,Sutter,3193
2360-RDGRO,Sutter,3193
5998-DZLYR,Sutter,3193
9907-SWKKF,Twain,73
8519-QJGJD,Twain,73
5134-IKDAY,Twain,73
9318-NKNFC,Twain,73
6397-JNZZG,Adin,615
0742-NXBGR,Adin,615
9798-OPFEM,Adin,615
8993-IZEUX,Adin,615
7779-LGOVN,Paskenta,263
7137-RYLPP,Paskenta,263
9317-WZPGV,Paskenta,263
7321-VGNKU,Paskenta,263
9710-ZUSHQ,Red Bluff,26438
7330-WZLNC,Red Bluff,26438
5816-JMLGY,Red Bluff,26438
8969-PRHFK,Red Bluff,26438
3902-FOIGH,Doyle,1177
5930-GBIWP,Doyle,1177
6075-QMNRR,Doyle,1177
2978-XXSOG,Doyle,1177
3318-OSATS,Sierra City,348
6413-XKKPU,Sierra City,348
1031-IIDEO,Sierra City,348
9995-HOTOH,Sierra City,348
2636-ALXXZ,Tahoe Vista,678
7632-MNYOY,Tahoe Vista,678
2851-MMUTZ,Tahoe Vista,678
1627-AFWVJ,Tahoe Vista,678
9885-CSMWE,Los Angeles,45025
1228-FZFRV,Los Angeles,45025
1452-KIOVK,Los Angeles,45025
7088-FBAWU,Los Angeles,45025
4086-WITJG,Los Angeles,45025
7657-DYEPJ,Los Angeles,44150
1226-IENZN,Los Angeles,44150
1066-JKSGK,Los Angeles,44150
4855-SNKMY,Los Angeles,44150
2808-CHTDM,Los Angeles,44150
8276-MQBYC,Los Angeles,30568
7124-UGSUR,Los Angeles,30568
1060-ENTOF,Los Angeles,30568
6467-CHFZW,Los Angeles,30568
2219-MVUSO,Los Angeles,30568
1465-VINDH,Los Angeles,30568
6015-VVHHE,Los Angeles,29310
6047-YHPVI,Los Angeles,29310
4735-BJKOU,Los Angeles,29310
7740-KKCXF,Los Angeles,29310
0898-XCGTF,Los Angeles,29310
2516-VQRRV,Culver City,31963
4116-TZAQJ,Culver City,31963
7410-OIEDU,Culver City,31963
7326-RIGQZ,Culver City,31963
1442-BQPVU,Culver City,31963
7580-UGXNC,Culver City,15195
2273-QCKXA,Culver City,15195
9060-HJJRW,Culver City,15195
1401-FTHFQ,Culver City,15195
3978-YNKDD,Culver City,15195
5178-LMXOP,Gardena,9960
6416-JNVRK,Gardena,9960
8345-MVDYC,Gardena,9960
5429-LWCMV,Gardena,9960
0305-SQECB,Gardena,9960
7056-IMHCC,Torrance,40705
3744-ZRRDZ,Torrance,40705
9750-BOOHV,Torrance,40705
2243-FNMMI,Torrance,40705
1173-XZPYF,Torrance,40705
8749-JMNKX,Montebello,62425
5605-XNWEN,Montebello,62425
7219-TLZHO,Montebello,62425
7159-NOKYQ,Montebello,62425
5666-CYCYZ,Montebello,62425
0917-EZOLA,Lakewood,27563
7789-HKSBS,Lakewood,27563
2606-RMDHZ,Lakewood,27563
7799-LGRDP,Lakewood,27563
2740-JFBOK,Lakewood,27563
8414-MYSHR,Arcadia,30933
4648-YPBTM,Arcadia,30933
1927-QEWMY,Arcadia,30933
6034-YMTOB,Arcadia,30933
1488-SYSFC,Arcadia,30933
4988-IQIGL,Canoga Park,49242
2472-OVKUP,Canoga Park,49242
3173-WSSUE,Canoga Park,49242
7622-NXQZR,Canoga Park,49242
8071-SBTRN,Canoga Park,49242
4706-AXVKM,Stevenson Ranch,9937
9408-SSNVZ,Stevenson Ranch,9937
9938-PRCVK,Stevenson Ranch,9937
0128-MKWSG,Stevenson Ranch,9937
2005-DWQZJ,Stevenson Ranch,9937
5889-JTMUL,Castaic,22177
3672-YITQD,Castaic,22177
4443-EMBNA,Castaic,22177
0973-KYVNF,Castaic,22177
8148-WOCMK,Castaic,22177
9026-RNUJS,Van Nuys,40376
6469-MRVET,Van Nuys,40376
5129-HHMZC,Van Nuys,40376
4350-ZTLPI,Van Nuys,40376
7815-PDTHL,Van Nuys,40376
6210-KBBPI,West Covina,44099
9577-WJVCQ,West Covina,44099
7297-DVYGA,West Covina,44099
2056-EVGZL,West Covina,44099
7853-OETYL,West Covina,44099
2260-USTRB,Campo,3133
3926-CUQZX,Campo,3133
3727-OWVYD,Campo,3133
7442-YGZFK,Campo,3133
8623-TMRBY,Chula Vista,9278
2615-YVMYX,Chula Vista,9278
6211-WHMYA,Chula Vista,9278
6556-DBKZF,Chula Vista,9278
6900-PXRMS,Spring Valley,7863
8075-GXIUB,Spring Valley,7863
7277-OZCGZ,Spring Valley,7863
7967-HYCDE,Spring Valley,7863
5136-GFPMB,Spring Valley,7863
3346-BRMIS,Bonsall,3849
2799-ARNLO,Bonsall,3849
5424-RLQLC,Bonsall,3849
5243-SAOTC,Bonsall,3849
2722-JMONI,Escondido,17944
2208-MPXIO,Escondido,17944
0997-YTLNY,Escondido,17944
4616-ULAOA,Escondido,17944
7579-OOPEC,Pala,1831
3454-JFUBC,Pala,1831
7710-JSYOA,Pala,1831
0774-RMNUW,Pala,1831
1771-OADNZ,Pauma Valley,2615
0756-MPZRL,Pauma Valley,2615
9039-ZVJDC,Pauma Valley,2615
0612-RTZZA,Vista,44692
7020-OZKXZ,Vista,44692
6078-VESFR,Vista,44692
2451-YMUXS,Vista,44692
6243-OZGFH,Vista,44692
9488-HGMJH,Indian Wells,3873
6583-QGCSI,Indian Wells,3873
8309-IEYJD,Indian Wells,3873
4818-QIUFN,Desert Hot Springs,5529
2519-ERQOJ,Desert Hot Springs,5529
0093-XWZFY,Desert Hot Springs,5529
4872-JCVCA,Desert Hot Springs,5529
4273-MBHYA,Desert Hot Springs,5529
6961-VCPMC,North Palm Springs,732
4958-GZWIY,North Palm Springs,732
0847-HGRML,North Palm Springs,732
4807-IZYOZ,North Palm Springs,732
4424-TKOPW,Crestline,10484
7752-XUSCI,Crestline,10484
8087-LGYHQ,Crestline,10484
5124-EOGYE,Crestline,10484
4201-JMNGR,Lucerne Valley,5256
8490-BXHEO,Lucerne Valley,5256
0880-TKATG,Lucerne Valley,5256
7707-PYBBH,Lucerne Valley,5256
1866-RZZQS,Redlands,31230
3583-EKAPL,Redlands,31230
8819-IMISP,Redlands,31230
2455-USLMV,Redlands,31230
8631-NBHFZ,Running Springs,5395
2359-KMGLI,Running Springs,5395
8035-BUYVG,Running Springs,5395
5995-WWKKG,Running Springs,5395
4958-XCBDQ,Victorville,12083
0486-LGCCH,Victorville,12083
6082-OQFBA,Victorville,12083
7246-ZGQDF,Victorville,12083
6712-OAWRH,San Bernardino,12149
3023-GFLBR,San Bernardino,12149
4472-LVYGI,San Bernardino,12149
1833-TCXKK,San Bernardino,12149
5914-DVBWJ,Riverside,17147
0505-SPOOW,Riverside,17147
2014-MKGMH,Riverside,17147
4012-YCFAI,Riverside,17147
8644-XLFBW,Lake Elsinore,4546
4513-CXYIX,Lake Elsinore,4546
7978-DKUQH,Lake Elsinore,4546
9496-IVVRP,Lake Elsinore,4546
1833-VGRUM,Perris,36817
6705-LXORM,Perris,36817
6418-PIQSP,Perris,36817
1208-NBVFH,Perris,36817
8374-XGEJJ,Temecula,3070
8473-VUVJN,Temecula,3070
2878-RMWXY,Temecula,3070
0750-EBAIU,Temecula,3070
4039-HEUNW,Irvine,26419
0196-VULGZ,Irvine,26419
5844-QVTAT,Irvine,26419
4195-PNGZS,Irvine,26419
2403-BCASL,Santa Ana,44117
7025-WCBNE,Santa Ana,44117
5985-BEHZK,Santa Ana,44117
8182-BJDSI,Santa Ana,44117
3871-IKPYH,Camarillo,42853
0013-EXCHZ,Camarillo,42853
6689-VRRTK,Camarillo,42853
1583-IHQZE,Camarillo,42853
1304-NECVQ,Somis,2966
2469-DTSGX,Somis,2966
2754-SDJRD,Somis,2966
6330-JKLPC,Somis,2966
5655-JSMZM,Coalinga,18036
0887-HJGAR,Coalinga,18036
6670-MFRPK,Coalinga,18036
9152-AMKAK,Coalinga,18036
4505-EXZHB,Ducor,823
3509-GWQGF,Ducor,823
4813-HQMGZ,Ducor,823
8049-WJCLQ,Ducor,823
8972-HJWNV,Huron,6918
4464-JCOLN,Huron,6918
4967-WPNCF,Huron,6918
3301-VKTGC,Huron,6918
2860-RANUS,Mc Kittrick,302
9334-GWGOW,Mc Kittrick,302
8949-JTMAY,Mc Kittrick,302
3088-FVYWK,Mc Kittrick,302
0406-BPDVR,Visalia,44741
5510-BOIUJ,Visalia,44741
8262-COGGB,Visalia,44741
1552-AAGRX,Visalia,44741
5276-KQWHG,Woody,88
4471-KXAUH,Woody,88
2480-JZOSN,Woody,88
7089-RKVSZ,Woody,88
9667-EQRXU,Boron,2241
6425-JWTDV,Boron,2241
5141-ZUVBH,Boron,2241
0168-XZKBB,Boron,2241
0946-CLJTI,Palmdale,34045
9603-OAIHC,Palmdale,34045
7706-DZNKK,Palmdale,34045
2888-ADFAO,Palmdale,34045
9189-JWSHV,Helm,152
8859-AXJZP,Helm,152
5406-KGRMX,Helm,152
5847-MXBEO,Helm,152
0576-WNXXC,Parlier,12587
0036-IHMOT,Parlier,12587
4716-MRVEN,Parlier,12587
0289-IVARM,Parlier,12587
5482-PLVPE,Daly City,47453
0207-MDKNV,Daly City,47453
4277-PVRAN,Daly City,47453
6017-PPLPX,Daly City,47453
4902-OHLSK,Half Moon Bay,17929
7945-HLKEA,Half Moon Bay,17929
0722-SVSFK,Half Moon Bay,17929
5055-MGMGF,Half Moon Bay,17929
0495-ZBNGW,Loma Mar,148
9825-YCXWZ,Loma Mar,148
9851-KIELU,Loma Mar,148
2862-JVEOY,Loma Mar,148
2357-COQEK,Atherton,6876
0203-HHYIJ,Atherton,6876
5170-PTRKA,Atherton,6876
1534-OULXE,Atherton,6876
2034-CGRHZ,San Francisco,384
7969-AULMZ,San Francisco,384
0297-RBCSG,San Francisco,384
8263-QMNTJ,San Francisco,384
9360-AHGNL,Concord,18650
5382-SOYZL,Concord,18650
1550-EENBN,Concord,18650
0856-NAOES,Concord,18650
5485-WUYWF,Crockett,3193
5202-IVJNU,Crockett,3193
4002-BQWPQ,Crockett,3193
3099-OONVS,Crockett,3193
2632-UCGVD,Fairfield,77683
0137-OCGAB,Fairfield,77683
4378-BZYFP,Fairfield,77683
5144-PQCDZ,Fairfield,77683
6425-YQLLO,Pinole,16717
8603-IJWDN,Pinole,16717
9953-ZMKSM,Pinole,16717
4712-AUQZO,Pinole,16717
2091-RFFBA,Port Costa,173
5995-OIGLP,Port Costa,173
9046-JBFWA,Port Costa,173
4391-LNRXK,Port Costa,173
6899-PPEEA,Vallejo,37218
9565-DJPIB,Vallejo,37218
8917-FAEMR,Vallejo,37218
2729-VNVAP,Vallejo,37218
4597-NUCQV,Oakland,54876
8348-HFYIV,Oakland,54876
8019-ENHXU,Oakland,54876
0929-HYQEW,Oakland,54876
3754-DXMRT,San Pablo,55720
8628-MFKAX,San Pablo,55720
4581-LNWUM,San Pablo,55720
2080-GKCWQ,San Pablo,55720
7130-VTEWQ,San Rafael,28403
9948-YPTDG,San Rafael,28403
7629-WIXZF,San Rafael,28403
2193-SFWQW,San Rafael,28403
7903-CMPEY,Corte Madera,9038
3524-WQDSG,Corte Madera,9038
6461-SZMCV,Corte Madera,9038
4367-NHWMM,Corte Madera,9038
1704-NRWYE,Point Reyes Station,1885
3800-LYTRK,Point Reyes Station,1885
7883-ROJOC,Point Reyes Station,1885
0020-JDNXP,Point Reyes Station,1885
7481-ATQQS,Boulder Creek,10520
6595-YGXIT,Boulder Creek,10520
4361-BKAXE,Boulder Creek,10520
1143-NMNQJ,Boulder Creek,10520
0023-HGHWL,Morgan Hill,41707
9253-QXKBE,Morgan Hill,41707
8590-YFFQO,Morgan Hill,41707
0815-MFZGM,Morgan Hill,41707
6161-UUUTA,Stockton,49657
2460-NGXBJ,Stockton,49657
5353-WILCI,Stockton,49657
4700-UBQMV,Stockton,49657
6543-XRMYR,Stockton,30814
3565-UNOCC,Stockton,30814
0841-NULXI,Stockton,30814
0058-EVZWM,Stockton,30814
2479-BRAMR,Murphys,4353
4189-NAKJS,Murphys,4353
1575-KRZZE,Murphys,4353
0623-EJQEG,Murphys,4353
3714-JTVOV,Crows Landing,1508
4660-IRIBM,Crows Landing,1508
6988-CJEYV,Crows Landing,1508
0178-CIIKR,Crows Landing,1508
8580-QVLOC,Merced,23100
0644-OQMDK,Merced,23100
2004-OCQXK,Merced,23100
8268-YDIXR,Merced,23100
2012-NWRPA,Modesto,47613
4847-QNOKA,Modesto,47613
6980-IMXXE,Modesto,47613
3617-XLSGQ,Modesto,47613
8808-ELEHO,Modesto,26055
9866-QEVEE,Modesto,26055
7517-LDMPS,Modesto,26055
2220-IAHLS,Modesto,26055
9058-CBREO,Winton,11463
2788-CJQAQ,Winton,11463
9830-ECLEN,Winton,11463
5716-LIBJC,Winton,11463
8063-GBATB,Cobb,1591
9220-ZNKJI,Cobb,1591
7742-MYPGI,Cobb,1591
1042-HFUCW,Cobb,1591
1069-XAIEM,Mendocino,2229
7153-OANIO,Mendocino,2229
9531-NSBMR,Mendocino,2229
5220-AGAAX,Mendocino,2229
6987-XQSJT,Blue Lake,1584
7831-QGOXH,Blue Lake,1584
6898-MDLZW,Blue Lake,1584
3278-FSIXX,Blue Lake,1584
0722-TROQR,Davis,67411
7943-RQCHR,Davis,67411
3352-RICWQ,Davis,67411
5696-JVVQY,Davis,67411
6402-ZFPPI,Fair Oaks,40750
4558-FANTW,Fair Oaks,40750
5478-JJVZK,Fair Oaks,40750
6377-KSLXC,Fair Oaks,40750
9965-YOKZB,Grizzly Flats,659
8651-ENBZX,Grizzly Flats,659
1208-DNHLN,Grizzly Flats,659
3071-MVJCD,Grizzly Flats,659
0504-HHAPI,Guinda,228
1761-AEZZR,Guinda,228
1697-BCSHV,Guinda,228
4129-LYCOI,Guinda,228
3791-LGQCY,Loomis,11191
5456-ITGIC,Loomis,11191
7684-XSZIY,Loomis,11191
0902-RFHOF,Loomis,11191
8166-ZZTFS,Roseville,25173
2272-JKMSI,Roseville,25173
8715-KKTFG,Roseville,25173
3407-QGWLG,Roseville,25173
2956-GGUCQ,Pioneer,5501
3131-NWVFJ,Pioneer,5501
5117-ZSMHQ,Pioneer,5501
1936-UAFEH,Pioneer,5501
2778-OCLGR,Soda Springs,88
9546-CQJSU,Soda Springs,88
5751-USDBL,Soda Springs,88
3999-WRNGR,Soda Springs,88
7067-KSAZT,Chico,32848
6302-JGYRJ,Chico,32848
8695-WDYEA,Chico,32848
7901-HXJVA,Chico,32848
9300-AGZNL,Elk Creek,587
3195-TQDZX,Elk Creek,587
2452-SNHFZ,Elk Creek,587
9529-OFXHY,Elk Creek,587
1112-CUNAO,Grimes,531
7410-KTVFV,Grimes,531
8413-VONUO,Grimes,531
8819-WFGGJ,Grimes,531
3389-YGYAI,Princeton,495
5766-XQXMQ,Princeton,495
6968-MHOMU,Princeton,495
9330-VOFSZ,Princeton,495
3070-DVEYC,Williams,4579
7905-NJMXS,Williams,4579
9728-FTTVZ,Williams,4579
7682-AZNDK,Williams,4579
5707-ORNDZ,Yuba City,27786
6326-MTTXK,Yuba City,27786
3745-HRPHI,Yuba City,27786
4310-KEDTB,Yuba City,27786
8696-JKZNU,Anderson,21418
0330-IVZHA,Anderson,21418
0570-BFQHT,Anderson,21418
2676-ISHSF,Anderson,21418
2055-PDADH,Big Bend,265
2886-KEFUM,Big Bend,265
3696-DFHHB,Big Bend,265
7781-EWARA,Big Bend,265
2302-ANTDP,Hat Creek,397
7551-DACSP,Hat Creek,397
2812-SFXMJ,Hat Creek,397
3082-VQXNH,Hat Creek,397
3957-LXOLK,Shingletown,4231
6265-SXWBU,Shingletown,4231
7711-YIJWC,Shingletown,4231
9801-NOSHQ,Shingletown,4231
5281-BUZGT,Weaverville,3749
4183-WCSEP,Weaverville,3749
2387-KDZQY,Weaverville,3749
2159-TURXX,Weaverville,3749
3217-FZDMN,Los Angeles,54492
0136-IFMYD,Los Angeles,54492
7590-VHVEG,Los Angeles,54492
3307-TLCUD,Los Angeles,54492
7480-QNVZJ,Los Angeles,43019
9237-HQITU,Los Angeles,43019
8189-HBVRW,Los Angeles,43019
2706-QZIHY,Los Angeles,43019
1862-SKORY,Los Angeles,41713
0999-QXNSA,Los Angeles,41713
8665-UTDHZ,Los Angeles,41713
7644-OMVMY,Los Angeles,41713
5474-LAMUQ,Los Angeles,41713
4816-JBHOV,Los Angeles,87383
9489-DEDVP,Los Angeles,87383
7359-WWYJV,Los Angeles,87383
1335-HQMKX,Los Angeles,87383
4020-KIUDI,Los Angeles,87383
3247-ZVOUO,Downey,24908
0731-EBJQB,Downey,24908
2587-YNLES,Downey,24908
3642-BYHDO,Downey,24908
4940-KHCWD,Downey,24908
1268-ASBGA,Huntington Park,78114
9705-IOVQQ,Huntington Park,78114
5919-TMRGD,Huntington Park,78114
4585-HETAI,Huntington Park,78114
0064-SUDOG,Huntington Park,78114
4713-LZDRV,Malibu,11
9919-YLNNG,Malibu,11
2040-XBAVJ,Malibu,11
3530-CRZSB,Malibu,11
8292-FRFZQ,Malibu,11
4325-NFSKC,Pacific Palisades,22548
9804-ICWBG,Pacific Palisades,22548
1862-QRWPE,Pacific Palisades,22548
7234-KMNRQ,Pacific Palisades,22548
6253-GNHWH,Pacific Palisades,22548
8258-GSTJK,San Pedro,21279
1095-WGNGG,San Pedro,21279
5377-NDTOU,San Pedro,21279
2000-MPKCA,San Pedro,21279
2144-ESWKO,San Pedro,21279
2995-UPRYS,Long Beach,38427
5294-CDGWY,Long Beach,38427
3466-BYAVD,Long Beach,38427
2178-PMGCJ,Long Beach,38427
0326-VDYXE,Long Beach,38427
6686-YPGHK,Long Beach,37417
7471-MQPOS,Long Beach,37417
6910-HADCM,Long Beach,37417
6551-GNYDG,Long Beach,37417
6609-MXJHJ,Long Beach,37417
8020-BWHYL,Montrose,7527
3259-KNMRR,Montrose,7527
5997-OPVFA,Montrose,7527
6701-DHKWQ,Montrose,7527
1293-HHSHJ,Montrose,7527
8010-EZLOU,San Marino,13158
9820-RMCQV,San Marino,13158
5947-SGKCL,San Marino,13158
7321-KKSDU,San Marino,13158
2828-SLQPF,San Marino,13158
8062-YBDOE,Canyon Country,59259
7054-LGEQW,Canyon Country,59259
1347-KTTTA,Canyon Country,59259
4063-EIKNQ,Canyon Country,59259
4707-MAXGU,Canyon Country,59259
8988-ECPJR,Van Nuys,23646
2232-DMLXU,Van Nuys,23646
3494-JCHRQ,Van Nuys,23646
4311-QTTAI,Van Nuys,23646
7964-ZRKKG,Van Nuys,23646
3776-EKTKM,Burbank,18112
2165-VOEGB,Burbank,18112
2025-JKFWI,Burbank,18112
2651-ZCBXV,Burbank,18112
5832-EXGTT,Burbank,18112
0643-OKLRP,Azusa,57775
7576-ASEJU,Azusa,57775
9281-PKKZE,Azusa,57775
8200-LGKSR,Azusa,57775
0531-XBKMM,Azusa,57775
9381-NDKME,El Monte,30211
4629-NRXKX,El Monte,30211
6331-EWIEB,El Monte,30211
3318-NMQXL,El Monte,30211
3508-CFVZL,El Monte,30211
8327-LZKAS,Pomona,46626
4716-HHKQH,Pomona,46626
7541-YLXCL,Pomona,46626
2123-VSCOT,Pomona,46626
7078-NVFAM,Pomona,46626
1075-BGWOH,Rosemead,61623
6432-TWQLB,Rosemead,61623
4566-GOLUK,Rosemead,61623
6080-TCMYC,Rosemead,61623
2133-TSRRM,Rosemead,61623
8485-GJCDN,San Diego,46086
6029-WTIPC,San Diego,46086
3317-HRTNN,San Diego,46086
5569-OUICF,San Diego,46086
8739-WWKDU,San Diego,46086
0302-JOIVN,San Diego,46086
5366-IJEQJ,San Diego,46086
1981-INRFU,San Diego,46086
4971-PUYQO,San Diego,46086
1527-SXDPN,San Diego,46086
8634-CILSZ,San Diego,46086
6682-QJDGB,San Diego,46086
8780-IXSTS,San Diego,46086
9530-EHPOH,San Diego,46086
0345-HKJVM,San Diego,46086
3049-SOLAY,San Diego,46086
3235-ETOOB,San Diego,46086
8058-INTPH,San Diego,46086
8821-XNHVZ,San Diego,46086
2082-OJVTK,San Diego,46086
5940-NFXKV,San Diego,46086
8053-WWDRO,San Diego,46086
9564-KCLHR,San Diego,46086
2082-CEFLT,San Diego,46086
9833-TGFHX,San Diego,46086
1492-QGCLU,San Diego,46086
4633-MKHYU,San Diego,46086
5747-PMBSQ,San Diego,74232
2982-IHMFT,San Diego,74232
5143-EGQFK,San Diego,74232
6168-WFVVF,San Diego,74232
7450-NWRTR,San Diego,74232
6005-OBZPH,San Diego,74232
7932-WPTDS,San Diego,74232
0308-GIQJT,San Diego,74232
3143-JQEGI,San Diego,74232
6386-SZZKH,San Diego,74232
3521-SYVOR,San Diego,74232
9526-JAWYF,San Diego,74232
5649-VUKMC,San Diego,74232
4919-IKATY,San Diego,74232
9050-QLROH,San Diego,74232
0877-SDMBN,San Diego,74232
8065-YKXKD,San Diego,74232
9637-EIHEQ,San Diego,74232
9689-PTNPG,San Diego,74232
9465-RWMXL,San Diego,74232
2362-IBOOY,San Diego,74232
0843-WTBXE,San Diego,74232
5515-IDEJJ,San Diego,74232
5376-DEQCP,San Diego,74232
9095-HFAFX,San Diego,74232
2379-ENZGV,San Diego,74232
2722-VOJQL,San Diego,74232
5228-EXCET,San Diego,74232
7394-FKDNK,San Diego,74232
6862-CQUMB,San Diego,74232
6473-ULUHT,San Diego,74232
8468-FZTOE,San Diego,74232
5959-BELXA,Yucaipa,41575
5168-MQQCA,Yucaipa,41575
4010-YLMVT,Yucaipa,41575
2386-OWURY,Yucaipa,41575
6060-DRTNL,San Jacinto,21349
5174-ITUMV,San Jacinto,21349
1895-QTKDO,San Jacinto,21349
6402-EJMWF,San Jacinto,21349
1976-CFOCS,Dana Point,27730
2514-GINMM,Dana Point,27730
2866-IKBTM,Dana Point,27730
1767-TGTKO,Dana Point,27730
4631-OACRM,Lake Forest,59176
1342-JPNKI,Lake Forest,59176
9891-NQDBD,Lake Forest,59176
8439-LTUGF,Lake Forest,59176
3755-JBMNH,Huntington Beach,42663
6986-IJDHX,Huntington Beach,42663
9798-DRYDS,Huntington Beach,42663
6418-HNFED,Huntington Beach,42663
6345-ULYRW,Laguna Beach,25206
4676-MQUEA,Laguna Beach,25206
6296-DDOOR,Laguna Beach,25206
7291-CDTMJ,Laguna Beach,25206
5550-VFRLC,Moorpark,32984
7134-MJPDY,Moorpark,32984
0151-ONTOV,Moorpark,32984
7964-YESJC,Moorpark,32984
2657-ALMWY,Simi Valley,64802
6797-UCJHZ,Simi Valley,64802
5334-AFQJB,Simi Valley,64802
8851-RAGOV,Simi Valley,64802
6284-AHOOQ,Avenal,14697
4580-TMHJU,Avenal,14697
3815-SLMEF,Avenal,14697
9339-FIIJL,Avenal,14697
