Age,Married,Number of Dependents,Number of Referrals,Phone Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data,Paperless Billing,Payment Method,Total Revenue,Satisfaction Score,Churn Value,CLTV,Gender_Female,Gender_Male,Multiple Lines_No,Multiple Lines_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Music_No,Streaming Music_Yes,Streaming Movies_No,Streaming Movies_Yes,Contract_mapeada,Offer_mapeada
76,1,0,0,1,3,21,1,1,1,1,1,1,2,878.69,3,1,3543,1,0,0,1,1,0,1,0,0,1,0,4
73,1,0,0,1,1,30,1,0,0,0,1,1,1,2715.85,3,1,2645,0,1,1,0,0,1,1,0,1,0,1,2
70,1,0,0,1,3,11,1,1,0,1,1,1,2,5907.29,2,1,6204,0,1,0,1,0,1,1,0,0,1,0,1
68,1,0,0,1,3,25,1,1,1,1,1,1,1,655.2,3,1,2516,1,0,0,1,0,1,1,0,1,0,0,5
77,1,0,0,1,3,25,1,1,1,1,1,1,1,205.32,3,1,3350,1,0,0,1,1,0,1,0,1,0,0,5
73,1,0,0,1,2,6,0,0,1,1,1,0,1,155.68,1,1,3016,1,0,1,0,1,0,1,0,1,0,0,5
71,0,0,1,1,3,11,1,1,1,1,1,1,2,99.99,1,1,5795,0,1,0,1,0,1,1,0,0,1,0,5
69,0,0,1,1,3,6,1,0,1,1,1,1,2,5970.219999999999,1,1,5884,0,1,0,1,0,1,1,0,0,1,0,1
80,0,0,1,1,3,30,0,1,0,1,1,1,2,5880.09,1,1,4788,0,1,0,1,0,1,1,0,1,0,0,1
66,0,0,0,1,3,2,1,0,0,1,1,1,2,8124.11,3,1,5925,0,1,0,1,0,1,1,0,0,1,2,5
79,1,0,0,1,3,11,1,1,1,1,1,1,2,472.7,1,1,2834,0,1,1,0,0,1,1,0,0,1,0,5
80,1,0,0,1,3,18,1,1,1,1,1,1,2,103.84,3,1,4403,0,1,0,1,1,0,1,0,1,0,0,5
78,1,0,0,1,3,5,1,1,1,1,1,1,1,951.95,2,1,5118,1,0,0,1,1,0,1,0,0,1,0,5
67,0,0,1,1,3,4,1,0,0,1,0,1,2,6516.7,3,1,5863,1,0,0,1,0,1,1,0,1,0,0,1
73,1,0,0,1,2,28,1,1,0,1,1,0,2,330.7,1,1,4618,0,1,1,0,1,0,1,0,1,0,0,5
67,1,0,0,1,3,15,1,0,1,1,1,1,1,1015.34,1,1,2313,0,1,0,1,0,1,1,0,0,1,0,5
75,1,0,0,1,3,28,1,1,1,1,1,1,2,135.05,1,1,2767,1,0,1,0,1,0,1,0,1,0,0,5
80,0,0,2,1,1,22,1,0,0,1,1,1,2,6368.63,2,1,6245,0,1,0,1,1,0,1,0,1,0,0,1
72,0,0,0,1,3,18,1,0,0,1,0,0,2,2833.01,1,1,3157,0,1,0,1,0,1,0,1,0,1,0,2
70,0,0,1,0,2,12,1,1,0,1,1,1,2,810.7,2,1,2167,1,0,1,0,0,1,0,1,0,1,0,5
73,0,0,1,1,1,9,0,1,1,1,1,1,2,73.78999999999999,1,1,4989,1,0,1,0,1,0,1,0,1,0,0,4
75,0,0,1,1,2,20,1,0,1,1,1,0,1,128.82,1,1,5461,1,0,1,0,1,0,1,0,1,0,0,4
70,0,0,1,1,3,21,1,0,0,1,0,1,2,3821.22,3,1,2151,0,1,0,1,1,0,0,1,0,1,0,2
77,1,0,0,0,2,15,1,1,1,1,1,0,2,25.25,2,1,4628,1,0,1,0,1,0,1,0,1,0,0,4
80,0,0,1,1,3,22,1,1,0,1,1,1,2,4926.610000000001,1,1,2436,0,1,0,1,0,1,1,0,0,1,0,1
78,1,0,0,1,3,22,1,1,1,1,0,1,2,115.9,3,1,5287,1,0,1,0,1,0,1,0,1,0,0,4
69,1,0,0,1,3,5,0,1,1,1,1,1,2,1757.3000000000002,1,1,4997,1,0,0,1,1,0,1,0,1,0,0,5
71,0,0,1,1,3,3,1,1,1,1,0,1,2,5861.719999999999,3,1,4876,0,1,1,0,1,0,1,0,0,1,0,1
70,1,0,0,1,3,14,1,1,1,1,1,1,2,247.13,1,1,4998,0,1,0,1,0,1,1,0,0,1,0,5
66,1,0,0,1,1,22,0,1,0,1,1,1,2,82.02,1,1,5527,1,0,1,0,1,0,1,0,1,0,0,4
77,1,0,0,1,3,21,1,1,0,1,1,1,2,5912.21,1,1,2169,0,1,0,1,0,1,1,0,0,1,0,1
71,0,0,1,1,2,15,0,0,0,0,0,0,1,7286.58,1,1,5910,0,1,0,1,0,1,1,0,1,0,2,5
68,1,0,0,1,3,25,1,1,0,1,1,1,2,4885.45,3,1,3689,0,1,0,1,0,1,1,0,0,1,0,2
71,0,0,0,1,3,24,1,1,0,1,1,1,2,1083.1,2,1,5124,0,1,0,1,1,0,1,0,0,1,0,5
79,1,0,0,1,3,27,1,1,1,1,1,1,2,3253.74,3,1,5154,1,0,1,0,0,1,1,0,0,1,0,2
80,1,0,0,1,3,21,1,0,1,0,1,1,2,1548.33,1,1,5145,1,0,0,1,1,0,1,0,1,0,0,5
65,1,0,0,1,3,12,1,1,1,1,1,1,2,100.11,2,1,5674,0,1,1,0,1,0,1,0,1,0,0,4
70,1,0,0,1,3,23,1,1,1,1,1,1,2,123.15,2,1,4684,1,0,0,1,1,0,1,0,1,0,0,4
68,0,0,8,1,3,20,1,0,1,1,0,1,2,5882.15,1,1,3123,0,1,0,1,0,1,1,0,0,1,0,1
80,0,0,3,1,3,25,0,1,1,1,1,1,2,3018.2,1,1,2673,0,1,0,1,1,0,1,0,0,1,1,2
77,0,0,1,1,3,3,1,0,1,1,1,1,2,4034.06,3,1,4652,0,1,0,1,0,1,1,0,0,1,0,5
65,0,0,1,1,3,13,1,1,1,1,1,0,1,120.45,2,1,3022,0,1,1,0,1,0,1,0,1,0,0,4
66,0,0,1,1,1,29,1,0,0,0,1,1,2,6381.539999999999,2,1,3711,0,1,0,1,0,1,1,0,0,1,1,1
69,1,0,0,1,3,14,1,1,0,1,1,1,2,237.47000000000003,2,1,5203,1,0,0,1,1,0,1,0,1,0,0,4
66,1,0,0,1,3,2,1,1,1,1,1,1,2,6303.889999999999,2,1,5904,0,1,0,1,0,1,1,0,0,1,0,1
75,1,0,0,1,3,27,1,1,0,1,0,0,2,507.56,1,1,3964,1,0,1,0,1,0,1,0,1,0,0,4
75,0,0,1,1,3,12,1,1,1,1,1,1,2,796.86,1,1,5245,1,0,0,1,1,0,1,0,0,1,0,4
67,1,0,0,1,3,15,1,1,1,1,1,1,1,2313.3,1,1,3336,1,0,0,1,1,0,0,1,0,1,0,3
75,0,0,0,1,3,8,1,0,1,1,1,1,1,7181.56,2,1,6405,1,0,0,1,0,1,0,1,0,1,1,1
74,1,0,0,1,3,21,1,1,1,1,1,1,2,162.29000000000002,3,1,4596,1,0,1,0,1,0,1,0,1,0,0,4
74,1,0,0,0,1,7,1,1,0,1,0,1,2,1272.95,2,1,3016,1,0,1,0,0,1,1,0,1,0,0,5
67,0,0,1,1,3,5,1,1,0,1,1,1,2,5997.04,1,1,4662,0,1,0,1,0,1,0,1,0,1,0,1
74,0,0,1,1,1,24,1,0,1,1,1,1,2,8302.09,1,1,4481,1,0,0,1,0,1,0,1,0,1,0,5
69,0,0,1,1,3,12,1,1,1,1,1,1,2,2585.17,2,1,4937,1,0,0,1,0,1,0,1,0,1,0,5
70,0,0,1,1,3,7,1,0,0,1,1,1,2,3576.43,1,1,2999,0,1,0,1,1,0,0,1,0,1,0,5
79,1,0,0,0,2,11,1,1,1,1,1,0,2,41.85,1,1,3278,1,0,1,0,1,0,1,0,1,0,0,5
76,1,0,0,1,3,16,1,1,1,0,1,0,2,3471.17,1,1,4235,1,0,0,1,0,1,1,0,0,1,0,5
78,0,0,1,1,3,14,1,1,0,1,0,1,2,397.25,2,1,4324,0,1,0,1,1,0,1,0,1,0,0,5
79,1,0,0,1,3,10,1,1,0,0,1,1,2,3678.57,2,1,4136,1,0,0,1,0,1,1,0,0,1,0,5
73,1,0,0,1,3,26,1,0,0,1,1,1,1,2574.22,3,1,5245,0,1,0,1,0,1,1,0,0,1,0,5
74,0,0,7,1,3,13,0,1,0,0,1,1,1,5206.5,2,1,5863,1,0,0,1,0,1,1,0,0,1,1,1
73,1,0,0,1,1,24,0,1,0,1,1,0,2,105.69,1,1,4522,0,1,1,0,0,1,1,0,1,0,0,5
71,0,0,6,1,3,14,1,1,1,0,1,1,1,10162.0,2,1,4512,0,1,0,1,0,1,1,0,0,1,0,5
68,0,0,1,1,3,11,1,1,0,0,1,1,1,8806.75,2,1,6117,1,0,0,1,0,1,1,0,0,1,1,5
70,1,0,0,1,3,2,1,1,1,1,1,1,2,2695.48,1,1,2560,1,0,0,1,1,0,1,0,1,0,0,5
66,1,0,0,1,3,2,1,1,1,1,1,1,2,3702.4,2,1,4448,1,0,0,1,0,1,1,0,0,1,0,5
65,1,0,0,1,3,30,1,0,1,1,1,1,2,3135.67,3,1,4287,0,1,0,1,0,1,0,1,0,1,0,5
78,1,0,0,1,2,25,1,1,1,1,1,1,2,179.97,2,1,5655,0,1,1,0,1,0,1,0,1,0,0,5
74,1,0,0,1,3,6,1,1,1,1,1,1,2,716.65,3,1,4174,1,0,0,1,1,0,1,0,1,0,0,5
78,0,0,1,1,3,21,0,1,1,1,1,1,2,97.81,1,1,4138,0,1,0,1,1,0,1,0,1,0,0,5
79,1,0,0,1,3,2,1,1,1,1,1,1,2,1141.71,2,1,5242,1,0,1,0,0,1,1,0,1,0,0,5
76,1,0,0,1,3,15,1,1,0,1,1,1,1,6714.970000000001,2,1,5651,1,0,0,1,1,0,1,0,0,1,0,1
67,1,0,0,0,1,9,1,1,1,1,1,1,2,25.1,3,1,5437,0,1,1,0,1,0,1,0,1,0,0,5
80,1,0,0,1,3,28,1,0,0,1,1,1,2,2013.19,1,1,5082,1,0,1,0,0,1,1,0,1,0,0,3
77,1,0,0,1,3,3,1,1,1,1,1,1,2,269.84,2,1,4367,0,1,1,0,0,1,1,0,1,0,0,5
73,1,0,0,1,3,8,1,0,1,1,0,1,2,4355.65,1,1,3548,1,0,0,1,0,1,1,0,0,1,0,5
74,0,0,1,1,3,18,0,1,0,1,1,1,2,5152.99,1,1,4995,0,1,0,1,1,0,1,0,1,0,0,1
76,0,0,1,1,3,21,0,1,1,1,1,1,1,3351.2000000000003,1,1,2322,1,0,1,0,1,0,1,0,1,0,0,1
78,0,0,0,1,2,6,0,0,0,0,1,0,1,8295.69,1,1,5697,1,0,0,1,0,1,1,0,0,1,2,5
78,0,0,1,1,3,14,1,1,0,1,1,1,2,1145.28,3,1,3172,1,0,0,1,0,1,1,0,0,1,0,3
66,1,0,0,1,3,26,1,1,0,1,1,1,2,626.11,1,1,3812,0,1,0,1,1,0,1,0,1,0,0,5
69,1,0,0,1,1,2,1,1,1,1,1,0,1,73.11,1,1,3357,1,0,0,1,1,0,1,0,1,0,0,5
74,1,0,0,1,3,25,1,1,1,1,1,1,2,3128.84,1,1,5172,1,0,0,1,1,0,0,1,0,1,0,5
68,1,0,0,1,3,7,1,1,1,1,1,1,2,101.42,1,1,2975,1,0,0,1,1,0,0,1,0,1,0,5
68,1,0,0,1,3,10,1,0,1,1,1,1,2,6841.83,1,1,5684,1,0,0,1,1,0,1,0,1,0,0,5
68,1,0,0,1,3,29,1,1,1,1,1,1,2,426.67,1,1,2122,1,0,0,1,1,0,1,0,1,0,0,5
75,1,0,0,1,3,30,0,0,1,1,1,1,1,3572.7,1,1,4969,1,0,0,1,0,1,1,0,0,1,0,5
73,1,0,0,1,3,13,1,1,1,1,1,1,2,880.51,1,1,3723,0,1,0,1,1,0,1,0,0,1,0,5
72,1,0,0,1,3,11,1,1,0,1,1,0,1,2925.13,3,1,2420,1,0,0,1,1,0,1,0,0,1,0,5
68,0,0,1,1,1,29,1,1,0,1,0,1,2,7711.41,1,1,4803,1,0,0,1,0,1,1,0,0,1,0,5
74,0,0,1,1,1,3,1,0,0,1,1,1,2,6697.3,3,1,4400,1,0,0,1,0,1,1,0,0,1,2,5
71,0,0,1,1,3,22,0,1,1,1,1,1,2,1821.45,1,1,3079,0,1,0,1,1,0,1,0,1,0,0,5
75,0,0,1,0,2,5,0,1,1,1,1,0,2,971.3,1,1,4591,0,1,1,0,1,0,1,0,0,1,0,5
66,0,0,1,1,3,30,1,0,0,1,1,1,2,8194.65,1,1,5965,1,0,0,1,0,1,1,0,0,1,1,5
76,1,0,0,1,3,29,1,1,1,1,1,1,2,115.85,1,1,4176,0,1,0,1,0,1,1,0,0,1,0,5
67,1,0,0,1,3,6,1,0,1,1,1,0,2,1489.15,2,1,2668,1,0,0,1,1,0,1,0,0,1,0,3
79,1,0,0,1,3,15,1,0,0,1,1,1,2,1190.83,3,1,5546,1,0,0,1,0,1,1,0,0,1,0,5
78,1,0,0,1,3,7,1,1,1,1,1,0,1,771.9499999999999,2,1,5638,0,1,0,1,1,0,1,0,1,0,0,5
79,1,0,0,1,2,7,0,1,1,1,1,0,2,516.1,1,1,4656,0,1,0,1,1,0,1,0,1,0,0,4
78,1,0,0,1,3,17,1,1,1,1,1,1,2,3838.7,3,1,5859,1,0,0,1,1,0,1,0,1,0,0,2
71,1,0,0,1,3,3,1,1,1,1,1,1,2,211.48,3,1,2491,1,0,1,0,1,0,1,0,1,0,0,4
76,0,0,9,1,3,5,0,0,0,0,1,0,2,7504.82,1,1,5915,1,0,0,1,0,1,1,0,0,1,0,5
65,1,0,0,0,2,4,1,1,0,1,1,1,2,221.9,1,1,5971,0,1,1,0,1,0,1,0,1,0,0,4
75,0,0,1,1,3,26,1,1,1,1,1,1,2,4895.72,2,1,4712,0,1,0,1,0,1,1,0,1,0,0,2
75,1,0,0,1,3,28,1,0,0,1,1,1,2,3423.26,1,1,5030,1,0,0,1,0,1,1,0,0,1,0,2
69,1,0,0,1,3,23,0,1,1,1,1,1,2,4026.58,1,1,5692,0,1,0,1,0,1,1,0,1,0,0,2
68,0,3,1,1,1,52,1,1,1,1,1,0,2,350.12,1,1,4797,1,0,1,0,1,0,1,0,1,0,0,4
66,1,0,0,1,3,8,1,1,0,1,1,1,1,784.63,1,1,3676,1,0,1,0,0,1,1,0,0,1,0,4
65,1,0,0,1,3,11,1,1,1,1,1,1,2,5762.7,3,1,4287,0,1,0,1,0,1,0,1,0,1,0,5
77,0,0,1,1,3,17,1,0,0,1,1,1,1,8546.71,1,1,4412,1,0,0,1,0,1,1,0,0,1,1,5
66,0,0,1,0,1,3,1,0,1,1,1,1,2,1637.4,3,1,2296,1,0,1,0,0,1,1,0,1,0,0,5
72,1,0,0,1,1,20,1,1,1,1,1,1,2,176.56,1,1,4618,0,1,1,0,1,0,1,0,1,0,0,4
77,0,0,0,1,3,27,1,1,1,1,1,0,2,911.85,1,1,3336,0,1,0,1,1,0,1,0,0,1,0,3
66,0,0,1,1,3,27,1,1,1,1,1,1,1,1534.0300000000002,2,1,5769,1,0,0,1,1,0,1,0,0,1,0,3
80,1,0,0,1,1,30,1,1,1,1,1,1,2,258.87,3,1,4322,1,0,1,0,1,0,1,0,0,1,0,4
68,1,0,0,1,3,25,0,1,1,1,1,1,2,2194.28,1,1,2373,0,1,0,1,0,1,1,0,1,0,0,3
78,0,0,0,1,3,17,0,0,1,1,1,1,1,741.0,1,1,3591,0,1,0,1,1,0,0,1,0,1,0,5
74,1,0,0,1,3,20,1,1,1,1,1,1,2,382.77,1,1,3128,0,1,0,1,1,0,1,0,1,0,0,5
70,1,0,0,1,3,27,1,0,1,1,1,1,1,1267.3,3,1,4526,1,0,1,0,1,0,1,0,1,0,0,5
70,0,0,3,1,3,11,1,0,0,1,1,1,2,3628.14,1,1,2104,0,1,0,1,0,1,0,1,0,1,0,2
75,1,0,0,1,3,5,1,0,1,1,1,1,2,1398.45,1,1,4958,0,1,0,1,1,0,1,0,1,0,0,5
70,1,0,0,1,3,2,1,1,1,1,1,1,2,76.88000000000001,2,1,5844,0,1,1,0,1,0,1,0,1,0,0,5
71,0,0,1,1,3,15,1,1,1,1,1,1,2,4161.0,1,1,2987,0,1,0,1,1,0,1,0,0,1,0,2
79,0,0,1,1,3,15,1,0,1,1,1,1,1,3596.86,1,1,3980,1,0,0,1,1,0,1,0,1,0,0,2
79,1,0,0,0,1,26,1,1,1,1,1,1,2,36.45,3,1,5303,1,0,1,0,0,1,1,0,1,0,0,5
73,0,0,1,1,3,7,0,1,1,1,0,0,2,5716.42,1,1,5915,1,0,0,1,1,0,1,0,1,0,0,5
74,0,0,1,0,1,29,1,1,0,1,1,1,1,933.3,1,1,3843,1,0,1,0,1,0,1,0,0,1,0,2
80,0,0,1,1,1,18,1,1,0,0,0,1,2,5269.02,2,1,4423,1,0,0,1,0,1,1,0,0,1,1,5
69,0,0,1,1,3,7,1,1,0,1,1,1,2,1830.11,2,1,3392,0,1,0,1,0,1,1,0,0,1,0,5
71,1,0,0,1,3,11,1,1,1,1,1,1,1,468.75,3,1,3368,1,0,1,0,1,0,1,0,1,0,0,5
73,1,0,0,1,3,19,1,1,0,1,1,1,2,5152.27,1,1,4424,0,1,0,1,0,1,1,0,0,1,0,2
79,1,0,0,0,2,15,1,1,1,1,1,0,2,198.0,3,1,3561,1,0,1,0,0,1,1,0,0,1,0,5
67,0,0,1,1,3,20,1,1,1,0,1,1,1,3272.24,3,1,4994,1,0,0,1,0,1,1,0,0,1,0,2
72,0,0,1,1,3,30,1,0,0,0,0,1,1,1145.3,1,1,2415,0,1,1,0,0,1,1,0,1,0,0,5
75,1,0,0,1,3,16,1,1,1,1,1,1,1,114.06,3,1,4291,1,0,0,1,1,0,1,0,1,0,0,5
76,1,0,0,0,1,20,1,1,1,0,0,1,2,401.4,2,1,5702,1,0,1,0,1,0,1,0,1,0,0,5
69,1,0,0,1,3,16,1,1,1,1,1,1,2,252.12,3,1,5165,1,0,1,0,1,0,1,0,1,0,0,5
76,1,0,0,1,3,26,1,1,0,1,1,1,2,1462.8300000000002,3,1,2819,0,1,0,1,0,1,1,0,0,1,0,5
68,1,0,0,1,3,12,1,0,1,1,1,1,2,2513.99,1,1,4074,1,0,0,1,0,1,1,0,1,0,0,2
77,0,0,1,0,2,19,1,1,1,1,1,1,2,24.8,1,1,5377,1,0,1,0,1,0,1,0,1,0,0,5
67,1,0,0,1,2,27,1,1,1,1,1,1,1,1716.55,1,1,3866,1,0,0,1,1,0,1,0,0,1,0,5
67,1,0,0,1,3,18,1,1,1,1,1,1,1,3833.65,2,1,2246,0,1,0,1,0,1,1,0,0,1,0,2
76,0,0,1,1,3,22,1,1,1,1,1,1,2,82.00999999999999,2,1,5948,1,0,1,0,1,0,1,0,1,0,0,5
66,1,0,0,1,3,27,1,1,0,1,0,1,1,572.3,1,1,3305,1,0,1,0,0,1,1,0,1,0,0,5
80,1,0,0,1,3,19,1,1,1,1,1,1,2,113.53,3,1,5443,0,1,0,1,1,0,1,0,1,0,0,5
69,0,0,1,1,2,19,1,1,1,1,1,0,2,53.74,1,1,4531,1,0,1,0,1,0,1,0,1,0,0,5
78,1,0,0,1,3,12,1,1,1,1,1,1,2,1414.55,1,1,3621,0,1,1,0,1,0,1,0,0,1,0,5
78,0,0,1,1,3,5,1,1,1,1,1,1,2,1902.2,1,1,3327,0,1,1,0,1,0,1,0,1,0,0,5
68,0,0,1,1,1,14,1,0,1,1,1,0,1,4996.18,3,1,2674,0,1,0,1,1,0,0,1,0,1,1,5
75,0,0,3,1,3,11,1,1,1,0,1,1,1,289.54,1,1,3464,1,0,1,0,0,1,1,0,1,0,0,5
70,1,0,0,1,3,30,1,1,1,1,0,1,2,153.3,1,1,5056,1,0,1,0,1,0,1,0,1,0,0,5
65,0,0,1,1,3,3,1,0,1,1,1,0,2,2644.51,3,1,4316,1,0,1,0,1,0,0,1,0,1,0,2
71,1,0,0,1,3,27,1,1,1,0,1,1,2,2925.02,1,1,5014,0,1,0,1,0,1,1,0,1,0,0,5
72,1,0,0,0,1,6,0,0,1,1,0,1,2,2189.35,1,1,4272,1,0,1,0,0,1,0,1,0,1,0,5
69,1,0,0,1,0,0,1,1,1,1,0,0,1,39.92,1,1,3491,0,1,1,0,1,0,1,0,1,0,0,4
70,1,0,0,1,3,30,1,1,0,1,1,1,1,1034.05,3,1,3320,1,0,1,0,1,0,0,1,0,1,0,5
80,0,0,1,1,0,0,1,1,1,1,0,1,1,43.71,3,1,3817,1,0,1,0,1,0,1,0,1,0,0,4
73,0,0,1,1,3,19,0,0,1,0,1,1,1,7188.02,1,1,5067,1,0,1,0,0,1,0,1,0,1,1,5
73,1,0,0,1,3,30,0,1,1,1,1,1,2,680.0600000000001,2,1,5831,0,1,1,0,0,1,1,0,1,0,0,4
79,0,0,1,1,3,8,0,0,1,1,1,1,1,10718.96,1,1,5725,0,1,0,1,0,1,0,1,0,1,0,5
79,0,0,1,1,3,17,1,1,0,1,1,0,2,2046.4,1,1,2312,1,0,0,1,0,1,1,0,1,0,0,5
73,0,0,5,1,3,27,0,1,1,0,1,1,2,3142.88,1,1,3444,1,0,0,1,0,1,1,0,0,1,0,2
77,0,0,2,1,3,19,1,1,1,1,0,1,2,1498.93,2,1,5101,1,0,1,0,1,0,1,0,1,0,0,5
68,0,0,5,1,3,19,0,0,1,1,1,1,1,6716.54,1,1,5957,1,0,0,1,1,0,1,0,0,1,1,5
70,1,0,0,1,3,5,1,1,1,1,1,1,2,100.78,3,1,4741,1,0,1,0,1,0,1,0,1,0,0,5
68,1,0,0,1,3,30,1,1,1,1,1,1,2,119.53,1,1,3067,1,0,1,0,0,1,1,0,0,1,0,4
76,1,0,0,1,3,8,0,1,0,0,0,1,1,1863.4,1,1,2933,1,0,1,0,1,0,1,0,0,1,0,5
68,1,0,0,1,3,6,1,1,1,1,0,1,2,886.12,3,1,5095,0,1,0,1,1,0,1,0,0,1,0,4
80,0,0,0,1,3,27,1,1,1,1,1,1,2,109.4,1,1,4962,0,1,1,0,1,0,1,0,1,0,0,4
79,1,0,0,0,2,20,1,1,1,1,1,1,2,3264.45,2,1,5824,0,1,1,0,0,1,1,0,0,1,1,5
78,1,0,0,1,3,22,1,1,1,1,1,0,1,1503.4,2,1,3684,0,1,1,0,1,0,1,0,1,0,0,3
76,0,0,1,1,3,18,1,1,1,1,1,1,2,1889.29,2,1,3853,0,1,1,0,1,0,1,0,1,0,0,3
65,1,0,0,1,3,22,1,0,1,1,1,1,2,114.82,1,1,5359,1,0,1,0,1,0,0,1,0,1,0,4
80,0,0,1,0,2,15,1,0,0,0,0,1,2,2966.65,3,1,4011,0,1,1,0,0,1,1,0,0,1,1,5
65,1,0,0,1,3,6,1,0,1,1,1,1,2,1330.89,1,1,5203,1,0,0,1,1,0,1,0,1,0,0,3
78,1,0,0,1,3,12,1,0,0,1,1,1,2,4760.36,1,1,4661,1,0,0,1,1,0,1,0,1,0,0,5
78,0,0,1,1,3,4,1,0,0,1,1,1,2,1599.51,1,1,3714,0,1,1,0,0,1,1,0,0,1,0,3
68,1,0,0,1,3,18,1,0,0,1,1,1,2,400.74,3,1,5960,0,1,0,1,0,1,1,0,0,1,0,4
73,0,0,1,1,3,26,1,0,0,1,1,1,2,2622.83,2,1,2591,1,0,0,1,1,0,1,0,0,1,0,2
75,0,0,1,1,3,22,1,1,1,1,1,1,2,981.8,3,1,4819,1,0,0,1,1,0,1,0,0,1,0,5
66,0,0,1,1,3,18,1,1,1,1,1,0,2,1512.2900000000002,3,1,3521,0,1,1,0,1,0,1,0,0,1,0,3
73,1,0,0,0,2,19,1,1,1,1,1,1,2,102.5,3,1,4694,0,1,1,0,1,0,1,0,1,0,0,4
73,1,0,0,1,2,19,1,1,1,0,1,0,1,1014.95,1,1,3167,1,0,0,1,1,0,1,0,1,0,0,3
70,0,0,1,1,3,27,1,1,1,1,1,1,2,376.48,1,1,3019,0,1,0,1,0,1,1,0,0,1,0,4
74,0,0,1,1,3,23,1,0,0,1,1,1,2,7571.58,1,1,5860,0,1,0,1,0,1,1,0,0,1,0,5
70,0,0,1,1,3,29,1,0,0,1,1,1,2,10507.21,3,1,6284,0,1,0,1,0,1,1,0,0,1,0,5
71,1,0,0,1,3,23,1,0,1,1,1,1,2,3482.7,2,1,3878,0,1,0,1,0,1,1,0,1,0,0,2
66,0,0,1,1,3,13,1,0,0,0,1,1,2,10717.17,1,1,4281,0,1,0,1,0,1,1,0,0,1,1,5
68,0,0,1,0,2,25,1,1,1,1,0,0,2,1062.0,1,1,4564,0,1,1,0,1,0,1,0,0,1,0,2
73,0,0,1,1,3,21,1,1,1,1,1,1,2,2834.9,1,1,2233,0,1,0,1,0,1,1,0,0,1,0,5
77,0,0,1,1,3,30,1,0,1,1,1,1,2,103.62,2,1,2905,1,0,0,1,0,1,1,0,1,0,0,4
73,0,0,3,1,3,11,1,1,1,1,0,1,1,204.73,1,1,5204,0,1,0,1,0,1,1,0,1,0,0,5
65,0,0,1,1,3,6,1,1,0,1,1,1,2,3600.42,1,1,3179,1,0,0,1,0,1,0,1,0,1,0,5
65,1,0,0,1,3,4,1,1,0,1,1,1,1,2400.53,1,1,2851,0,1,1,0,0,1,0,1,0,1,0,3
78,1,0,0,1,3,11,1,0,1,0,1,1,2,5172.89,2,1,5214,1,0,0,1,0,1,1,0,1,0,0,5
69,0,0,0,1,3,23,0,1,0,1,1,1,2,7523.55,1,1,5648,0,1,0,1,0,1,0,1,0,1,0,5
67,1,0,0,1,3,22,1,1,1,1,1,1,2,1037.47,2,1,4074,1,0,0,1,0,1,0,1,0,1,0,5
74,1,0,0,1,3,6,1,1,1,1,1,1,0,5538.91,1,1,3802,0,1,1,0,0,1,0,1,0,1,0,5
77,1,0,0,1,3,29,0,1,1,1,1,0,2,5661.280000000001,1,1,2097,0,1,1,0,1,0,0,1,0,1,0,5
79,1,0,0,1,3,29,1,0,1,1,1,1,2,844.7,3,1,3330,1,0,0,1,0,1,0,1,0,1,0,5
68,1,0,0,0,1,9,1,1,1,1,1,1,0,25.7,1,1,4095,1,0,1,0,1,0,1,0,1,0,0,5
76,0,0,6,1,3,6,1,0,1,1,1,1,0,117.56,2,1,2426,1,0,1,0,1,0,1,0,1,0,0,5
72,1,0,0,1,3,5,1,0,1,1,1,1,2,93.55,1,1,4116,1,0,1,0,1,0,1,0,1,0,0,5
78,1,0,0,1,3,2,1,0,0,1,1,1,1,3987.79,2,1,2583,0,1,0,1,1,0,1,0,1,0,0,5
67,1,0,0,1,3,25,1,1,1,1,1,1,2,167.39,1,1,2189,1,0,1,0,1,0,1,0,1,0,0,5
74,1,0,0,1,3,26,0,0,1,1,0,1,2,3795.58,1,1,4232,1,0,0,1,1,0,1,0,0,1,0,5
68,1,0,0,1,3,17,1,1,0,0,0,1,2,8614.8,3,1,5507,1,0,0,1,0,1,1,0,0,1,1,5
66,0,0,5,1,3,30,1,1,1,1,1,1,2,3469.49,1,1,5165,1,0,0,1,1,0,1,0,1,0,0,5
71,0,1,3,1,2,19,1,1,1,0,1,1,1,57.63,3,1,4478,0,1,1,0,1,0,1,0,1,0,0,5
65,0,0,2,1,3,3,1,1,0,1,1,1,2,943.47,1,1,2016,0,1,0,1,0,1,0,1,0,1,0,5
65,1,0,0,1,3,22,1,1,1,1,1,1,2,223.68,1,1,5569,0,1,0,1,0,1,0,1,0,1,0,4
69,0,0,1,1,3,9,0,1,1,1,1,1,2,4718.72,1,1,5748,1,0,0,1,1,0,1,0,1,0,0,5
68,1,0,0,1,3,12,1,1,1,1,1,1,2,85.48,2,1,3429,0,1,0,1,1,0,1,0,1,0,0,4
68,0,0,1,1,3,19,1,1,0,1,1,1,2,5292.64,1,1,5166,0,1,0,1,0,1,1,0,0,1,0,5
76,0,0,1,1,3,3,0,1,1,1,1,0,2,4200.3,1,1,2837,0,1,0,1,0,1,1,0,0,1,0,5
